crown_id,diameter_m,raw_states,healed_states,valid_from,valid_to,class,confidence,epochs_healed
218153,5.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218154,11.08,AP?APPPP,AP?APPPP,2011s,2024,GAINED,RAW,
218155,8.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218156,9.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218157,5.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218158,11.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218159,6.84,AAPPPPPP,AAPPPPPP,2013,2024,GAINED,RAW,
218160,5.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218161,5.36,APAPPPPP,APAPPPPP,2011s,2024,GAINED,RAW,
218162,7.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218163,16.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218164,9.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218165,6.1,A?PPPPPP,A?PPPPPP,2013,2024,PERSISTENT,RAW,
218166,16.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218167,18.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218168,8.37,A?PPPPPP,A?PPPPPP,2013,2024,PERSISTENT,RAW,
218169,15.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218170,15.74,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218171,8.51,PPPPPP?P,PPPPPP?P,2009,2024,PERSISTENT,RAW,
218172,6.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218173,9.96,?PPPPPPP,?PPPPPPP,2011s,2024,PERSISTENT,RAW,
218174,7.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218175,10.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218176,11.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218184,22.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218188,11.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218189,5.45,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
218190,14.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218191,8.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218192,13.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218193,12.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218194,12.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218195,13.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218196,14.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218197,12.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218198,11.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218199,9.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218200,12.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218201,13.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218202,17.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218203,7.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218204,12.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218205,7.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218206,12.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218207,8.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218208,14.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218209,10.09,PPPPAPPP,PPPPAPPP,2009,2024,FLICKERING,RAW,
218210,7.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218211,17.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218212,11.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218213,13.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218214,4.1,PAPAAPPP,PAPAAPPP,2009,2024,FLICKERING,RAW,
218215,6.81,PPPAPPPP,PPPAPPPP,2009,2024,FLICKERING,RAW,
218216,6.21,PP?APPPP,PP?APPPP,2009,2024,FLICKERING,RAW,
218217,7.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218218,14.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218219,14.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218220,4.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218221,10.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218222,10.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218223,7.02,PAPPPPPP,PAPPPPPP,2009,2024,FLICKERING,RAW,
218224,15.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218225,2.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218226,12.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218227,8.37,PP?PPP?P,PP?PPP?P,2009,2024,PERSISTENT,RAW,
218228,9.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218229,8.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218230,11.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218231,8.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218232,10.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218233,12.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218234,4.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218235,9.33,PAPA?PPP,PAPA?PPP,2009,2024,FLICKERING,RAW,
218236,9.14,PA?PPPPP,PA?PPPPP,2009,2024,FLICKERING,RAW,
218237,10.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218238,7.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218239,8.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218240,16.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218241,4.5,AAAPPAPP,AAAPPAPP,2015,2024,GAINED,RAW,
218242,6.39,APAPPPPA,APAPPPPA,2011s,2021,LOST,TERMINAL,
218243,6.04,PAAAP?PA,PAAAP?PA,2009,2021,LOST,TERMINAL,
218244,17.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218245,8.62,PAAAPPP?,PAAAPPP?,2009,2021,FLICKERING,RAW,
218246,2.64,PAAAPPPA,PAAAPPPA,2009,2021,LOST,TERMINAL,
218247,9.92,PPAPPPPP,PPAPPPPP,2009,2024,FLICKERING,RAW,
218248,10.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218249,4.5,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
218250,7.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218251,10.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218252,11.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218253,12.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218254,9.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218255,10.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218256,5.84,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
218257,7.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218258,20.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218259,9.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218260,7.01,AAPAPPPP,AAPAPPPP,2013,2024,GAINED,RAW,
218263,13.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218272,6.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218273,14.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218274,11.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218275,9.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218276,15.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218277,14.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218278,12.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218279,6.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218280,11.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218281,13.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218282,17.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218283,7.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218284,2.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218285,14.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218286,11.47,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
218287,10.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218288,7.97,AP?PPPPP,AP?PPPPP,2011s,2024,GAINED,RAW,
218289,11.63,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218290,13.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218291,9.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218292,10.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218293,6.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218294,10.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218295,6.42,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218296,5.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218297,5.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218298,5.96,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218299,8.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218300,8.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218301,7.03,P?PP?PPP,P?PP?PPP,2009,2024,PERSISTENT,RAW,
218302,5.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218303,6.61,PAPP??PP,PAPP??PP,2009,2024,FLICKERING,RAW,
218304,7.83,AAAAAAPP,AAAAAAPP,2021,2024,GAINED,RAW,
218305,17.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218306,8.6,AA?APP?P,AA?APP?P,2016,2024,PERSISTENT,RAW,
218307,7.23,AAP?PPPP,AAP?PPPP,2013,2024,GAINED,RAW,
218308,9.6,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218309,7.78,AAPPPPPP,AAPPPPPP,2013,2024,GAINED,RAW,
218310,9.09,AAPPPPPP,AAPPPPPP,2013,2024,GAINED,RAW,
218311,9.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218312,5.04,PPAAAPAA,PPAAAPAA,2009,2019,LOST,RAW,
218313,7.41,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218314,6.64,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
218315,7.42,APPPP?PP,APPPP?PP,2011s,2024,GAINED,RAW,
218316,10.57,PAPP?PPP,PAPP?PPP,2009,2024,FLICKERING,RAW,
218317,15.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218318,13.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218319,4.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218320,15.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218321,5.32,PAPAAAPA,PAPAAAPA,2009,2021,LOST,TERMINAL,
218322,6.04,PPPPP?PP,PPPPP?PP,2009,2024,PERSISTENT,RAW,
218323,6.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218324,9.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218325,10.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218326,16.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218327,19.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218328,14.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218329,18.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218330,10.67,?PPP?PPP,?PPP?PPP,2011s,2024,PERSISTENT,RAW,
218331,15.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218332,14.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218333,13.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218334,6.04,AAAAAAAP,AAAAAAAP,2024,2024,GAINED,RAW,
218335,11.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218336,13.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218340,5.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218341,12.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218342,14.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218343,7.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218344,10.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218345,7.62,P?PPPPPP,P?PPPPPP,2009,2024,PERSISTENT,RAW,
218346,5.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218347,9.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218348,16.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218349,9.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218350,8.2,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
218351,9.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218352,14.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218353,14.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218354,9.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218355,5.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218356,12.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218357,17.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218358,11.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218359,3.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218360,8.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218361,11.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218362,17.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218363,3.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218364,10.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218365,8.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218366,5.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218367,10.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218368,9.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218369,8.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218370,8.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218371,6.84,PAAPPPPA,PAAPPPPA,2009,2021,LOST,TERMINAL,
218372,13.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218373,4.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218374,4.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218375,3.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218376,4.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218377,8.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218378,17.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218379,15.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218380,10.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218381,16.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218382,9.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218383,9.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218384,8.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218385,15.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218386,5.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218387,11.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218388,5.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218389,6.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218390,12.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218391,6.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218392,6.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218393,8.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218394,13.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218395,11.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218396,11.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218397,11.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218398,9.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218399,11.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218400,9.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218401,11.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218402,6.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218403,10.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218404,9.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218405,10.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218406,16.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218407,14.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218408,6.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218409,8.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218410,7.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218411,9.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218412,9.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218414,7.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218415,14.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218416,12.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218417,10.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218418,13.26,PA?PPPPP,PA?PPPPP,2009,2024,FLICKERING,RAW,
218419,15.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218420,11.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218421,5.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218422,7.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218423,12.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218424,5.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218425,13.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218426,5.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218427,8.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218428,6.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218429,13.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218430,13.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218431,6.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218432,11.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218433,9.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218434,9.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218435,12.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218436,12.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218437,10.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218438,14.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218439,4.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218440,7.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218441,11.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218442,8.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218443,7.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218444,5.62,PPPPPPP?,PPPPPPP?,2009,2021,PERSISTENT,RAW,
218445,11.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218446,6.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218447,7.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218448,6.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218449,9.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218450,9.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218451,11.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218452,7.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218453,12.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218454,7.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218455,4.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218456,8.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218457,8.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218462,8.57,PPP?PPPP,PPP?PPPP,2009,2024,PERSISTENT,RAW,
218463,18.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218464,5.89,APAAPPAA,APAAPPAA,2011s,2019,LOST,RAW,
218465,3.53,APPAPPPP,APPAPPPP,2011s,2024,GAINED,RAW,
218466,7.8,PA?APPPP,PA?APPPP,2009,2024,FLICKERING,RAW,
218469,12.59,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218470,4.37,AAPPAAAA,AAPPAAAA,2013,2015,LOST,RAW,
218471,7.28,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218472,8.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218473,7.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218474,9.3,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218475,3.44,PPAPPPPP,PPAPPPPP,2009,2024,FLICKERING,RAW,
218476,16.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218477,8.88,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218478,10.9,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218479,4.71,APAAPAAP,APAAPAAP,2011s,2024,GAINED,RAW,
218480,10.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218481,7.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218482,11.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218483,12.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218484,10.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218485,8.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218486,8.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218487,12.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218488,5.85,APAPPA?A,APAPPA?A,2011s,2016,GAINED,RAW,
218489,14.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218490,11.23,?PPPPPPP,?PPPPPPP,2011s,2024,PERSISTENT,RAW,
218491,8.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218492,8.72,?PPAPPPP,?PPAPPPP,2011s,2024,FLICKERING,RAW,
218493,10.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218494,8.72,APPAPPAP,APPAPPAP,2011s,2024,GAINED,RAW,
218495,7.14,APPPPPPP,APPPPPPP,2011s,2024,GAINED,RAW,
218496,6.74,?PPPPPPP,?PPPPPPP,2011s,2024,PERSISTENT,RAW,
218497,10.35,APP?PPPA,APP?PPPA,2011s,2021,LOST,TERMINAL,
218498,9.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218499,6.0,PPPPAPPP,PPPPAPPP,2009,2024,FLICKERING,RAW,
218500,8.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218501,14.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
218502,6.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
